timestamp,water_level_pct,temperature,humidity,rainfall_mm,is_anomaly
2017-01-01 00:00:00,0.745071229516849,24.77356564308986,79.69759783710496,0.0,False
2017-01-01 01:00:00,0.0,25.71180672330924,79.87622839643383,0.0,False
2017-01-01 02:00:00,0.9715328071510387,25.36284108303739,74.91701049474908,4.039361746679456,False
2017-01-01 03:00:00,2.284544784612038,26.536554515663976,76.23316374760932,5.133672455503133,False
2017-01-01 04:00:00,0.0,26.67237373322844,76.80843933365335,0.0,False
2017-01-01 05:00:00,0.0,27.865761219306172,77.76810247778128,0.0,False
2017-01-01 06:00:00,2.368819223261087,29.517319250434774,75.84156086989209,6.160085743541342,False
2017-01-01 07:00:00,1.1511520937293631,30.53528683901631,80.12213378367775,0.0,False
2017-01-01 08:00:00,0.0,29.941038611594113,72.58162950068926,0.0,False
2017-01-01 09:00:00,0.813840065378947,30.319035812489833,77.32846941044568,3.031967724282467,False
2017-01-01 10:00:00,0.0,30.579747854726932,70.4380978091579,0.0,False
2017-01-01 11:00:00,0.0,29.98871024943675,70.95052274409146,0.0,False
2017-01-01 12:00:00,0.3629434073490512,30.427608493147172,71.77152210408623,2.3859187311023344,False
2017-01-01 13:00:00,0.0,29.226826251458824,81.50066593631581,0.0,False
2017-01-01 14:00:00,0.0,29.325169015659732,77.83210944496703,0.0,False
2017-01-01 15:00:00,0.0,28.441357934374363,83.2726698515765,0.0,False
2017-01-01 16:00:00,0.0,28.25447697649713,75.09168144930524,0.0,False
2017-01-01 17:00:00,0.4713709988929108,26.503618327910527,73.68213140698742,1.9599520811726752,False
2017-01-01 18:00:00,0.0,25.924409747839732,80.75934547382201,0.0,False
2017-01-01 19:00:00,0.0,25.577102378748712,77.36773855901671,0.0,False
2017-01-01 20:00:00,2.198473153382331,24.63169240707641,80.50922884542892,6.077173510114463,False
2017-01-01 21:00:00,0.0,24.18818204129663,77.57253149721916,0.0,False
2017-01-01 22:00:00,0.10129230703188576,23.82265390172363,75.58530826687853,0.7500778771409848,False
2017-01-01 23:00:00,0.0,24.227301681151502,79.78209648545914,0.0,False
2017-01-02 00:00:00,0.0,24.77570472806014,77.69243041166347,0.0,False
2017-01-02 01:00:00,0.16638388456479913,25.569894739936444,77.12274139149599,0.5735321407313352,False
2017-01-02 02:00:00,0.0,26.030069774312736,77.70673195154035,0.0,False
2017-01-02 03:00:00,0.5635470275185079,27.641780018200656,77.23485019643427,2.8625325676419315,False
2017-01-02 04:00:00,0.0,28.08652839926018,72.92085556303137,0.0,False
2017-01-02 05:00:00,0.0,28.638274093142208,76.49067669157846,0.0,False
2017-01-02 06:00:00,0.0,29.71974011097914,75.80758509314236,0.0,False
2017-01-02 07:00:00,2.7784172767634066,30.430638783493837,77.17450553765417,7.329807846457004,False
2017-01-02 08:00:00,0.0,30.191667470558446,73.42622751314583,0.0,False
2017-01-02 09:00:00,0.0,31.26720606536311,74.64609477868736,0.0,False
2017-01-02 10:00:00,1.2338173681547835,31.098358035205997,71.19175423150489,3.2614897405788703,False
2017-01-02 11:00:00,0.0,29.73716524285833,82.75047049614777,0.0,False
2017-01-02 12:00:00,0.3132953925071331,29.16225197386951,71.06091614268965,0.8166375364028203,False
2017-01-02 13:00:00,0.0,28.87985629911024,71.70176685284461,0.0,False
2017-01-02 14:00:00,0.0,28.92158487221243,75.15361958242008,0.0,False
2017-01-02 15:00:00,0.2952918538036853,27.8917365545992,74.3881146807697,3.7539664996213826,False
2017-01-02 16:00:00,1.1076998699931155,28.665346940847527,81.7530014272444,2.066444874626829,False
2017-01-02 17:00:00,0.25705242178495574,26.90256181598111,76.57998017057753,0.0,False
2017-01-02 18:00:00,0.0,26.043478831417023,77.86830010132809,0.0,False
2017-01-02 19:00:00,0.0,24.826128461534896,82.85689908598067,0.0,False
2017-01-02 20:00:00,22.096701161749657,25.04648689003502,77.95207254653693,55.73599462610484,False
2017-01-02 21:00:00,22.129514009831425,24.366786659801036,80.58185686040503,0.426715129926828,False
2017-01-02 22:00:00,21.413118341106497,24.646622293553705,75.94787362988973,0.0,False
2017-01-02 23:00:00,22.584556011997243,24.010087209539616,81.64121501576587,4.6346304444309485,False
2017-01-03 00:00:00,20.40909628214425,25.44773392462387,86.06265431742086,0.0,False
2017-01-03 01:00:00,16.143904789870152,25.720574851483526,79.00608479080675,0.0,False
2017-01-03 02:00:00,18.169387152129136,25.872233138429134,83.94004136950912,5.229012036134346,False
2017-01-03 03:00:00,16.00043395253516,26.97420867222132,83.48002122504964,0.0,False
2017-01-03 04:00:00,14.457470547823387,27.743283813967846,77.23466556850917,0.0,False
2017-01-03 05:00:00,15.285164156666317,29.007066280819647,76.31020421800261,2.3022525824225633,False
2017-01-03 06:00:00,14.808945182271634,29.246683171038345,79.20276209408317,0.0,False
2017-01-03 07:00:00,13.554162252324696,29.98702075289985,78.36320415052815,0.0,False
2017-01-03 08:00:00,9.793211963939132,31.0309229812045,67.97499531560308,0.0,False
2017-01-03 09:00:00,9.48301586011896,29.877996522395772,79.08706333909353,0.0,False
2017-01-03 10:00:00,9.338525746123818,30.988008283587778,73.15332635280618,0.0,False
2017-01-03 11:00:00,9.1997444648247,30.313360796996733,76.2330251692034,0.0,False
2017-01-03 12:00:00,5.912461592495919,30.07541942119179,76.6492092725975,0.0,False
2017-01-03 13:00:00,5.247530659390821,30.36748721606609,74.59936201615926,0.0,False
2017-01-03 14:00:00,2.761312838500194,29.760721428556316,75.02907703400292,0.0,False
2017-01-03 15:00:00,1.5213015385109228,27.98282318183527,78.24904461586674,0.0,False
2017-01-03 16:00:00,3.429196383345915,26.446013551539917,73.74205736472665,5.232545931141836,False
2017-01-03 17:00:00,3.1395638677335453,26.596663622881934,76.186980706924,0.0,False
2017-01-03 18:00:00,0.0,26.402571516329104,73.29877163704228,0.0,False
